通用码,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55
CJ2222130794,0,0,0,0,200,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,50,50,0,0,0,50,0,0,50,0,0,0,0,50,0,50,50,0,50,0,0
CJ2222130798,0,0,300,0,200,0,0,50,0,0,50,50,50,0,150,50,0,50,100,99,0,100,100,0,50,0,0,199,450,50,300,0,0,0,0,0,50,0,50,0,50,50,0,0,50,0,50,0,50,0,50,0,0,50,0,0
CJ2222140077,0,0,0,200,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,100,0,0,100,100,0,100,0,0,200,0,100,0,100,300,0,100,0,100,200,0
CJ2222140171,300,0,0,0,300,0,0,0,200,200,0,0,0,0,200,0,0,0,0,0,100,100,200,50,100,100,200,0,0,0,0,200,0,100,200,0,200,0,200,200,0,200,0,0,200,0,400,0,0,0,200,200,0,200,0,0
CJ2222200062,0,800,0,0,840,270,350,400,600,0,620,800,120,0,200,200,200,0,600,400,540,400,260,430,200,490,0,200,400,600,200,400,200,400,60,450,200,490,20,420,240,200,20,420,650,10,0,0,0,0,0,0,0,0,0,0
CJ2222200075,0,0,0,0,0,0,1000,0,0,0,1500,0,0,0,0,0,1500,0,0,0,0,0,0,1000,0,0,0,1000,0,0,0,0,0,0,0,0,500,0,0,500,0,500,0,0,0,500,0,0,0,120,480,500,0,0,0,0
CJ2222200215,0,50,0,0,0,50,0,0,50,0,50,0,50,0,0,50,0,0,0,0,100,0,0,0,0,0,0,0,0,50,0,0,0,100,0,0,0,0,0,50,0,0,0,50,0,0,0,50,0,0,50,0,0,0,50,0
CJ2222280036,50,0,0,50,0,100,105,5,0,0,82,200,50,50,50,0,50,0,0,56,0,110,0,50,32,80,0,0,0,0,0,0,50,60,0,0,150,50,50,100,30,0,50,0,100,0,100,100,0,50,50,0,50,0,0,50
CJ2222280037,0,0,0,0,0,100,105,110,100,50,100,50,50,50,50,0,50,0,0,56,0,50,0,50,32,50,0,0,0,0,0,0,50,60,0,0,100,50,50,50,50,0,50,0,100,0,50,50,0,0,50,0,50,110,30,0
CJ2222280038,160,0,150,100,50,50,50,50,50,100,0,200,50,0,100,50,50,0,80,0,65,100,50,123,80,30,50,22,50,0,0,0,0,100,50,30,140,50,80,100,100,200,175,50,165,100,100,150,100,150,100,10,0,47,100,100
CJ2222280039,160,0,150,100,50,50,50,50,50,100,0,200,50,0,100,50,50,0,80,0,65,100,50,123,80,30,50,50,50,0,0,0,0,100,50,30,140,50,80,100,100,200,175,50,200,100,100,150,100,150,100,17,0,35,100,100
CJ2222280040,0,50,0,50,0,50,0,50,0,50,0,0,50,0,0,0,30,0,110,0,0,0,33,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,52,0,0,0,0,32,50,0,50,0,50,0,50,60,50,0
CJ2222280041,100,100,0,100,100,130,100,0,0,100,100,40,0,0,100,100,0,0,100,0,100,0,200,0,100,60,0,0,0,100,0,0,100,100,100,100,0,200,0,180,0,100,160,0,100,100,100,100,0,100,60,0,0,18,100,0
CJ2222280042,50,50,0,50,50,60,50,0,0,50,0,20,0,0,50,50,0,0,50,0,50,0,100,0,50,50,0,0,0,50,0,0,50,50,50,50,0,100,0,90,0,50,80,0,50,50,50,50,0,50,55,0,0,50,50,0
CJ2222280048,0,30,0,50,0,0,20,0,20,32,20,0,40,0,0,10,0,0,10,40,32,40,0,39,10,20,13,6,20,20,0,0,0,90,10,20,20,40,0,20,41,30,75,20,0,50,80,24,15,30,0,50,0,50,20,0
CJ2222280049,0,30,0,50,0,0,20,0,20,32,20,0,40,0,0,10,0,0,10,40,32,40,0,39,10,20,13,6,20,20,0,0,0,90,10,20,20,40,0,20,41,30,75,20,0,50,60,24,15,10,0,50,0,50,20,0
CJ2222280067,0,0,4,0,3,0,0,0,0,0,4,2,3,5,7,1,1,0,1,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,7,2,0,1,14,6,4
CJ2222280080,0,0,0,0,0,0,0,0,20,0,0,0,0,0,2,2,0,0,0,0,2,0,0,50,0,0,30,2,0,50,0,0,45,0,0,0,0,0,0,23,0,30,0,0,0,94,0,0,50,0,0,1,0,50,0,0
CJ2222280081,0,0,0,0,0,0,0,0,20,0,0,0,0,0,2,2,0,0,0,0,2,0,0,50,0,0,30,2,0,50,0,0,45,0,0,0,0,0,0,23,0,30,0,0,0,94,0,0,50,0,0,1,0,50,0,0
CJ2222280084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,50,30,0,0,40,0,50,0,0,0,0,20,0,0,0,65,80,85,50,80,20,0,100,200,0,84,216,0,0,30,170,100,100
CJ2222280085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,50,30,0,0,40,0,50,0,0,0,0,20,0,0,0,65,80,85,50,80,20,0,100,200,0,84,216,0,0,30,170,100,100
CJ2222280086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,50,30,0,0,40,0,50,0,0,0,0,20,0,0,0,65,80,85,50,80,20,0,100,200,0,84,216,0,0,30,170,100,100
CJ2222280087,0,0,0,0,0,0,0,0,20,0,0,0,0,0,2,0,0,0,0,0,0,0,0,50,0,0,30,2,0,50,0,0,45,0,0,0,0,0,0,23,0,30,0,0,0,98,0,0,50,0,0,1,0,50,0,0
CJ4040030089,0,0,1,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,4,0,3,2,0
CJ4040090319,0,0,0,0,0,0,0,0,0,50,0,0,0,50,0,0,0,0,10,0,90,0,0,50,0,0,100,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,35,0,0,0,20,5,0
CJ4040090320,0,0,0,0,0,0,0,0,0,50,0,0,0,50,0,0,0,0,10,0,90,0,0,50,0,0,100,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,35,10,0,0,20,5,0
CJ4040090397,0,0,0,0,10,0,0,2,0,4,4,9,5,8,0,6,7,0,0,0,6,8,19,19,9,8,19,13,0,10,9,6,3,25,6,14,7,35,25,45,4,0,10,6,52,57,23,25,39,31,10,26,6,35,28,10
CJ4040090398,0,0,0,0,10,0,0,1,0,4,5,9,5,8,0,6,7,0,0,0,6,8,19,19,9,8,20,13,0,10,9,6,3,25,6,14,7,35,25,45,8,0,12,6,52,57,23,25,39,31,10,26,6,35,28,10
CJ4040090417,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,30,0,0,0,3,6,0,0,0,0,0,1,9,0,2,0,12,9,5,0,0,5,20,0
CJ4040090418,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,30,0,0,0,3,6,0,0,0,0,0,1,9,0,2,0,22,9,5,0,0,5,15,0
CJ4040090419,0,0,0,0,0,0,1,0,1,0,3,0,0,0,0,5,1,0,0,1,2,0,0,1,0,0,2,1,2,0,2,7,0,1,4,1,3,0,2,0,0,0,0,0,5,9,5,4,0,3,10,5,6,0,2,14
CJ4040090420,0,0,0,0,0,0,1,0,1,0,3,0,0,0,0,5,1,0,0,1,2,0,0,1,0,0,2,1,2,0,2,6,0,1,3,0,2,0,2,2,2,0,0,0,5,10,5,4,0,3,10,6,6,1,4,14
CJ4040090427,0,0,0,0,0,6,4,2,1,1,12,3,0,8,1,8,1,0,10,0,0,6,9,11,6,2,0,2,0,16,1,12,2,10,10,5,7,0,10,10,8,5,9,2,21,23,1,0,2,0,14,1,5,15,17,2
CJ4040090428,0,0,0,0,0,6,4,2,1,1,12,3,0,8,1,8,1,0,10,0,0,6,9,11,6,2,0,2,0,16,1,12,2,10,10,5,7,0,10,10,7,5,9,2,21,23,1,2,2,0,14,1,5,15,17,2
CJ4040090433,0,0,0,0,10,0,0,0,0,0,0,0,0,0,2,1,1,0,2,2,5,5,8,0,3,7,7,5,3,3,3,6,5,7,1,0,0,1,0,25,0,10,6,0,15,9,12,16,0,35,15,0,5,13,15,0
CJ4040090434,0,0,0,0,10,0,0,0,0,0,0,0,0,0,2,1,1,0,2,3,5,5,8,0,3,8,7,5,3,3,3,6,5,7,1,0,0,1,0,25,0,10,6,0,15,9,6,20,0,37,15,0,5,13,15,0
CJ4040090435,0,0,0,10,0,0,20,0,0,0,20,0,20,0,0,0,0,0,10,0,0,30,30,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,4,0,0,0,0,0,6,0,0,0,0
CJ4040090436,0,0,0,10,0,0,20,0,0,0,20,0,20,0,0,0,0,0,10,0,0,30,30,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,4,0,0,0,0,0,6,0,0,0,0
CJ4040090439,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,3,1,1,0,0,1,2,0,2,0,0,0,0,1,3,3,0,0,0,0,0,0,0,0,0,2,0,0
CJ4040090440,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,1,3,1,1,0,0,1,2,0,0,0,0,0,0,1,3,3,0,0,0,0,0,0,0,0,0,2,0,0
CJ4040090459,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,2,0,0,0,2,5,0,0,3,1,2,3,1,0,0,0,0,3,8,3,0,1,0,0,0,0,16,7,0,0,20,0,0,0,20,0,15,0,15,5,5
CJ4040090460,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,2,0,0,0,2,5,0,0,3,1,2,3,1,0,0,0,0,3,10,3,0,1,0,0,0,0,15,6,0,0,20,0,0,0,20,0,15,0,15,5,5
CJ4040090467,0,0,0,0,0,0,0,0,0,2,1,1,0,3,0,0,0,0,0,0,0,0,1,1,1,0,0,2,0,0,0,1,0,1,2,1,0,0,0,0,1,0,1,0,1,2,2,0,0,0,0,3,0,1,1,2
CJ4040090468,0,0,0,0,0,0,0,0,0,2,1,1,0,3,0,0,0,0,0,0,0,0,1,1,1,0,0,2,0,0,0,1,0,1,2,1,0,0,0,0,1,0,1,0,1,2,2,0,0,0,0,2,1,1,1,2
CJ4040190307,1,2,2,1,0,3,1,2,0,3,1,0,2,0,3,2,0,0,0,2,2,0,1,1,0,1,2,1,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CJ4040190308,1,2,2,1,0,3,1,2,0,3,1,0,2,0,3,2,0,0,0,2,2,0,1,1,0,1,2,1,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CJ4040190309,1,2,2,1,0,3,1,2,0,3,1,0,2,0,3,2,0,0,0,2,2,0,1,1,0,1,2,1,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CJ4040190310,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,2,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CJ4040190311,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,2,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
CJ4040190377,0,0,0,2,0,2,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CJ4040200656,0,7,0,10,0,0,4,0,0,0,21,0,0,0,0,21,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,10,12,0,0,0,0,8,0,0,4,4,0
CJ4040500080,0,0,2500,0,0,0,0,800,0,0,0,2000,0,0,3300,0,0,0,0,1500,0,0,0,0,2500,0,0,3000,0,0,0,0,3000,0,0,0,0,0,0,0,3000,0,0,0,0,400,0,0,0,1300,0,0,0,0,0,0
CJ4040500162,0,0,0,0,1900,0,0,0,0,0,0,1500,0,0,1000,1000,0,0,0,0,0,1000,0,0,2000,0,0,0,0,1900,0,0,0,0,2000,0,0,0,2500,0,0,1000,4000,0,0,0,0,3400,0,0,1900,0,0,0,0,0
CJ4040500163,0,0,900,0,0,0,600,0,0,1000,0,0,0,0,1800,0,0,0,0,1000,0,0,0,0,1000,0,0,1400,0,0,0,0,600,0,0,0,0,500,1500,0,2200,0,1600,0,0,2400,0,0,0,2400,0,0,0,0,0,500
CJ4040500178,0,0,0,0,200,0,0,0,200,0,0,0,0,0,0,50,0,150,0,0,0,100,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,100,0,0,0,200,0,0,0,160,0,0,0,100,0,0,100,0,0,0
CJ4040500180,0,0,200,0,0,0,100,0,0,100,0,0,0,0,300,0,0,0,0,0,0,0,0,0,100,0,0,100,0,0,0,0,0,100,0,0,0,100,0,0,200,160,0,0,0,0,350,0,0,0,0,100,0,0,0,400
CJ4040500205,0,0,1000,0,0,0,400,0,0,1200,0,0,0,0,1400,0,0,0,0,0,0,500,500,0,1000,0,0,900,0,0,0,0,0,1000,0,0,0,850,250,0,2500,0,0,0,0,1500,0,0,0,1400,0,0,0,0,0,1000
CJ4040560322,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,2,0,0,0,0,2,0,0,0,0,2,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,12,2,4,6,2,2,8,8,0
CJ4040560323,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,2,0,0,0,0,1,0,0,0,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,5,1,2,3,2,1,4,4,0
CJ4040880026,0,0,0,0,0,5,7,1,1,1,2,0,1,1,6,3,3,0,2,3,4,2,0,3,3,0,1,0,3,5,6,7,0,10,5,0,5,10,0,0,0,0,0,0,0,0,2,9,7,7,6,2,0,5,0,5
CJ4040880027,0,0,0,0,0,5,7,1,1,1,2,17,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,10,0,0,10,0,10,6,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0,0,0,5,0,0
CJ4040880028,0,0,0,0,0,5,7,1,1,1,2,0,1,1,6,3,3,0,2,3,4,2,0,3,3,0,1,0,3,5,6,7,0,10,5,0,5,10,0,0,0,0,0,0,0,0,2,9,7,7,6,2,0,5,0,5
CJ4141010124,0,0,0,0,0,0,500,0,0,0,0,400,0,0,400,500,0,0,0,0,500,0,0,0,0,0,0,0,0,0,400,0,0,0,0,0,0,500,0,0,0,200,0,0,200,0,300,0,0,0,300,0,0,0,0,0
CJ4141010125,0,0,0,0,0,0,500,0,0,0,0,500,0,0,500,600,0,0,0,0,0,500,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,0,200,0,300,0,0,500,0,0,600,0,0,0,0,0,0
CJ4141010126,0,0,0,0,0,0,500,0,0,0,0,500,0,0,544,56,0,0,0,0,0,500,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,0,200,0,300,0,0,500,0,0,600,0,0,0,0,0,0
CJ4141070086,0,0,0,0,5,5,0,0,10,0,0,20,0,0,5,0,0,0,15,0,10,0,0,0,10,0,0,0,10,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CJ4141070101,30,20,60,20,50,0,0,70,0,50,0,50,0,25,20,10,0,0,0,20,20,0,0,0,0,15,0,70,0,0,50,10,0,0,10,0,0,0,0,0,30,40,0,0,20,15,8,0,0,20,0,0,0,30,0,0
CJ4141100494,0,5,0,0,0,5,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,0,5,5,5,5,0,5,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,3,17,1,0,0,0,0
CJ4141100498,0,10,0,0,10,0,0,0,3,5,0,0,0,0,0,0,5,0,0,0,0,5,0,0,5,0,3,4,0,5,5,0,5,0,0,0,5,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CJ4141100502,0,0,5,10,25,0,0,0,0,0,0,0,5,10,0,0,0,0,0,0,0,15,0,0,0,5,0,0,0,10,5,5,5,0,5,0,0,10,0,10,0,5,5,7,0,0,0,5,0,0,5,0,0,0,0,0
CJ4141110017,0,0,2,0,0,5,3,0,0,0,0,0,0,0,0,7,0,0,0,0,5,0,0,0,0,0,0,16,0,4,0,8,0,0,4,0,4,4,0,0,0,4,4,0,0,0,0,0,2,2,0,0,0,2,0,0
CJ4141120416,0,0,5,0,0,0,5,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,3,0,2,0,3,5,5,5,3,2,0,7,5,0,0,5,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CJ4141150756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,1,0,0,0,0,30,50,40,0,50,0,40,0,50,50,50,0,40,0,50,0
CJ4141150757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,30,0,30,0,90,30,40,0,20,0,40,0,50,50,50,0,40,0,70,0
CJ4141150758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50,0,1,0,0,50,0,50,50,40,0,50,0,40,0,50,50,50,0,18,0,0,0
CJ4141150833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,98,152,0,100,140,74,0,250,0,0,110,0,100,0,78,0,80,0,0,50,0,50,0,50,0,50,0,100,0,0,0,0,50,0,108,0,0,0
CJ4141150840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,80,0,70,18,82,80,20,0,0,0,0,0,160,0,40,200,0,100,0,50,0,60,60,60,120,0,0,0,0,0,77,30
CJ4141150866,1,0,0,0,0,0,0,0,4,0,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,2,0,2,0,0,0,0,2,0,0,0,0,0,0,0,6,0,1,1,0,0,0,0,1
CJ4141150881,0,0,0,0,0,0,0,0,0,0,9,0,5,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,2,5,0,3,0,4,5,5,5,0,5,5,0,0,15,10,0,23,0,20,0,0,0,0,0
CJ4141150900,0,0,0,0,0,13,0,0,5,0,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,5,15,15,15,15,10,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CJ4141150905,0,0,0,1,0,0,0,1,1,17,5,2,1,2,0,0,1,0,0,0,6,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,5,0,0,1,2,0,0,0,1
CJ4141150910,0,3,0,0,1,2,1,0,0,2,0,2,2,0,1,0,2,0,0,2,0,1,0,0,2,2,1,0,0,2,3,1,0,2,1,0,0,0,1,0,2,0,0,0,0,0,3,3,0,0,0,0,0,2,0,0
CJ4141150911,0,0,3,3,1,3,0,2,0,0,1,3,1,1,1,0,1,0,0,0,0,3,1,0,2,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,2,1,1,0,0,0,1
CJ4141150914,0,0,2,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,1,0,0,0,1,0,0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,2
CJ4141150920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,50,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,10,14,1,25,15,11,0,0,0,0,0,0,0,0,0,0,0,0,0
CJ4141150948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,30,0,0,45,0,0,0,0,0,100,0,0,50,50,0,50,1,50,0,99,0,0,0,0,0
CJ4141150986,0,0,0,0,0,0,0,0,0,2,0,0,2,3,0,6,1,0,1,0,2,7,10,3,14,8,10,19,4,14,0,18,6,18,12,0,0,0,0,25,10,15,0,0,0,0,0,20,30,0,0,0,0,0,0,0
CJ4141150987,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,9,0,0,10,0,10
CJ4141150988,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,4,3,0,1,1,1,2,0,0,1,1,0,0,3,2,0,0,3,0,0,0,10,1,0,0,0,10,0,10
CJ4141150992,0,0,0,0,4,3,4,0,0,0,0,0,0,2,0,0,1,0,1,0,3,0,0,1,0,2,0,0,0,1,1,0,1,2,0,3,0,2,0,1,0,1,0,0,2,6,4,3,3,0,0,0,0,0,13,0
CJ4141150995,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6,3,19,0,0,0,0,0,0,0,0
CJ4141150997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,1,6,0,5,5,0,10,0,0,0,0,0,0,5,5,11,0,0,0,0,0,0,0,0,0,0,0,0
CJ4141150998,2,3,0,1,2,6,0,0,1,3,5,1,1,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,10,10
CJ4141151001,0,0,0,0,1,1,13,7,22,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,30,50,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0
CJ4141151004,0,0,0,0,0,4,4,0,0,2,1,1,1,3,1,13,2,0,2,0,0,2,2,9,0,2,5,2,5,12,5,5,10,5,13,3,5,0,10,8,16,0,15,0,25,10,10,20,20,0,0,10,20,0,20,0
CJ4141151007,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,2,0,7,3,5,6,2,2,2,0,0,4,2,0,0,0,5,13,6,0,0,0,0,0,0,0,50,0,0,20,20,10,10
CJ4141151008,0,0,0,0,0,0,0,0,0,0,1,0,2,3,0,3,3,0,6,0,0,1,0,0,0,0,0,8,1,5,5,0,3,4,0,5,2,5,3,10,5,0,0,0,0,0,0,0,10,21,0,0,0,0,19,0
CJ4141151013,0,1,0,0,0,1,0,0,6,0,2,10,0,1,2,1,3,0,1,0,0,0,1,0,2,3,8,0,5,0,3,0,0,0,0,0,0,0,5,0,3,0,0,0,0,3,5,0,0,1,2,0,9,0,0,0
CJ4141151026,0,0,0,0,1,1,0,0,1,0,1,1,1,2,0,0,4,0,0,0,0,2,1,2,1,2,0,0,0,4,0,2,0,3,0,1,2,2,0,0,1,1,7,0,1,1,2,3,4,2,4,0,0,0,0,4
CJ4141151028,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,2,4,0
CJ4141151029,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,3,1,1,0,0,0,0,2,6,2,1,3,0,0,0,0,12,2,0,5,16,10,1,10,15,20,0,0,10,10,10
CJ4141180013,0,0,0,0,90,0,15,120,0,0,0,0,15,30,0,15,15,0,0,0,0,30,0,15,0,30,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CJ4141200252,0,0,0,0,0,0,10,20,0,0,0,0,0,0,10,0,10,0,0,0,10,0,0,0,10,20,0,10,0,30,10,30,0,0,20,0,0,10,30,0,0,20,0,0,10,0,10,0,10,0,0,10,0,0,0,0
CJ4141230015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,80,0,0,0,0,0,0,30,20,20,0,70,60,0,0,0,0,0,0,0,0,100,0,100,0,100,0,0,0,50,100,0,10,50,0,50
CJ4141240143,0,0,20,0,0,0,0,13,0,0,0,0,20,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,0,11,0,10,0,10,0,0,9,5,3,0,0,0,0,5
CJ4141240147,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,20,20,20,0,0,0,0,0,40,0,20,10,20,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CJ4141240148,0,0,40,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,20,80,20,0,0,32,0,0,0,0,60,0,0,40,40,10,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0
CJ4141240149,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,2,80,20,10,40,50,0,0,0,0,0,20,10,0,0,0,0,0,0,0,20,0,0
CJ4141240173,0,60,0,40,0,0,40,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,60,70,0,80,100,20,0,160,0,0,0,0,80,70,0,0,40,60,110,50,0,0,80,70,0,0,52,40,58,0,0,0,0,0
CJ4141240179,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,20,40,0,10,20,0,0,10,20,20,10,0,0,10,30,10,0,0,0,20,10,0,40,0,20,0,5,0,0,0,0
CJ4141240183,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,1,0,3,0,1,1,1,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,1,0
CJ4141240199,0,3,5,0,22,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,7,0,0,2,17,0,0,0,10,0,5,0,0,0,0,5,0,0,3,3,0,5,3,0,0,0,0
CJ4141240205,0,0,20,0,0,0,0,0,0,0,5,0,5,6,10,10,0,0,0,0,0,0,1,0,8,5,0,0,0,2,0,0,5,0,5,0,5,10,0,0,5,0,10,10,0,0,0,13,10,9,10,0,0,5,10,10
CJ4141240210,0,0,0,20,0,0,0,30,0,0,20,20,20,20,0,20,0,0,0,0,40,20,20,25,0,24,30,0,0,28,20,20,0,30,0,0,20,0,0,0,0,0,13,0,10,20,0,0,0,0,0,0,0,0,0,0
CJ4141240228,0,0,3,0,0,0,2,0,0,0,0,2,2,0,0,5,2,0,0,3,1,3,5,8,2,3,15,5,0,3,2,6,3,10,3,0,0,25,20,30,5,0,0,0,39,21,2,21,20,11,6,5,0,20,10,0
